type	time	latitude	longitude	altitude (m)	distance (km)	eos	name	desc
T	2015-02-11 13:57:20.181	6.798756074	80.805933674	2113.6	0.007			
T	2015-02-11 13:57:23.181	6.798724688	80.805923958	2113.6	0.018			
T	2015-02-11 13:57:26.181	6.798695316	80.805916143	2113.5	0.022			
T	2015-02-11 13:57:30.181	6.798660042	80.805906833	2113.5	0.026			
T	2015-02-11 13:57:33.181	6.798630560	80.805887621	2113.3	0.030			
T	2015-02-11 13:57:35.181	6.798608523	80.805870387	2113.1	0.033			
T	2015-02-11 13:57:38.181	6.798576998	80.805848419	2112.9	0.037			
T	2015-02-11 13:57:41.181	6.798547405	80.805836582	2112.8	0.041			
T	2015-02-11 13:57:45.181	6.798520303	80.805829644	2112.8	0.044			
T	2015-02-11 13:57:49.181	6.798494699	80.805817157	2112.8	0.047			
T	2015-02-11 13:57:52.181	6.798462949	80.805799190	2112.8	0.051			
T	2015-02-11 13:57:54.181	6.798438012	80.805786533	2112.8	0.054			
T	2015-02-11 13:57:56.181	6.798412169	80.805775204	2112.8	0.057			
T	2015-02-11 13:57:59.181	6.798376729	80.805756589	2112.9	0.062			
T	2015-02-11 13:58:02.181	6.798344462	80.805732178	2112.9	0.066			
T	2015-02-11 13:58:04.181	6.798325916	80.805711237	2112.9	0.069			
T	2015-02-11 13:58:09.181	6.798290146	80.805665671	2113.4	0.076			
T	2015-02-11 13:58:14.181	6.798234156	80.805656421	2114.1	0.082			
T	2015-02-11 13:58:16.181	6.798206578	80.805650301	2114.5	0.085			
T	2015-02-11 13:58:19.181	6.798168841	80.805644401	2115.0	0.090			
T	2015-02-11 13:58:22.181	6.798132413	80.805642390	2115.5	0.094			
T	2015-02-11 13:58:25.181	6.798094830	80.805641217	2116.0	0.098			
T	2015-02-11 13:58:28.181	6.798058711	80.805634621	2116.4	0.102			
T	2015-02-11 13:58:31.181	6.798027911	80.805622586	2116.9	0.106			
T	2015-02-11 13:58:34.181	6.797999881	80.805599941	2117.3	0.110			
T	2015-02-11 13:58:36.181	6.797980339	80.805580850	2117.6	0.113			
T	2015-02-11 13:58:38.181	6.797960101	80.805562273	2117.9	0.116			
T	2015-02-11 13:58:40.181	6.797938965	80.805544959	2118.2	0.119			
T	2015-02-11 13:58:42.181	6.797917283	80.805528425	2118.5	0.122			
T	2015-02-11 13:58:45.181	6.797886967	80.805509917	2119.0	0.126			
T	2015-02-11 13:58:48.181	6.797861399	80.805494513	2119.4	0.129			
T	2015-02-11 13:59:13.181	6.797830363	80.805488989	2119.9	0.133			
T	2015-02-11 13:59:15.181	6.797803114	80.805485755	2120.3	0.136			
T	2015-02-11 13:59:17.181	6.797775169	80.805481476	2120.7	0.139			
T	2015-02-11 13:59:21.181	6.797746021	80.805472345	2121.1	0.142			
T	2015-02-11 13:59:46.181	6.797712014	80.805463829	2121.7	0.146			
T	2015-02-11 13:59:49.181	6.797677290	80.805461958	2122.2	0.150			
T	2015-02-11 13:59:52.181	6.797644758	80.805462875	2122.7	0.154			
T	2015-02-11 13:59:55.181	6.797616099	80.805468283	2123.1	0.157			
T	2015-02-11 13:59:58.181	6.797583118	80.805478613	2123.5	0.161			
T	2015-02-11 14:00:01.181	6.797545420	80.805487662	2124.0	0.165			
T	2015-02-11 14:00:04.181	6.797506143	80.805492821	2124.6	0.170			
T	2015-02-11 14:00:07.181	6.797468483	80.805488801	2124.7	0.174			
T	2015-02-11 14:00:10.181	6.797433839	80.805480545	2124.9	0.178			
T	2015-02-11 14:00:13.181	6.797403737	80.805475929	2125.0	0.181			
T	2015-02-11 14:00:17.181	6.797373189	80.805471934	2125.1	0.185			
T	2015-02-11 14:00:22.181	6.797339267	80.805472400	2125.1	0.188			
T	2015-02-11 14:00:26.181	6.797303065	80.805463715	2125.2	0.193			
T	2015-02-11 14:00:29.181	6.797271511	80.805448099	2125.3	0.197			
T	2015-02-11 14:00:32.181	6.797242791	80.805432035	2125.4	0.200			
T	2015-02-11 14:00:36.181	6.797212114	80.805417973	2125.5	0.204			
T	2015-02-11 14:00:40.181	6.797178622	80.805413362	2125.6	0.208			
T	2015-02-11 14:00:44.181	6.797148473	80.805405471	2125.6	0.211			
T	2015-02-11 14:00:48.181	6.797119424	80.805400331	2125.7	0.215			
T	2015-02-11 14:00:52.181	6.797085065	80.805397195	2125.7	0.218			
T	2015-02-11 14:00:55.181	6.797057636	80.805392934	2125.8	0.221			
T	2015-02-11 14:00:59.181	6.797022994	80.805385365	2125.8	0.225			
T	2015-02-11 14:01:03.181	6.796992886	80.805377786	2125.8	0.229			
T	2015-02-11 14:01:07.181	6.796962874	80.805368394	2125.9	0.232			
T	2015-02-11 14:01:11.181	6.796930152	80.805356070	2125.9	0.236			
T	2015-02-11 14:01:15.181	6.796901430	80.805345594	2125.9	0.240			
T	2015-02-11 14:01:20.181	6.796869755	80.805332741	2125.8	0.244			
T	2015-02-11 14:01:24.181	6.796839866	80.805319902	2125.8	0.247			
T	2015-02-11 14:01:27.181	6.796814674	80.805309209	2125.8	0.250			
T	2015-02-11 14:01:30.181	6.796787011	80.805297920	2125.8	0.254			
T	2015-02-11 14:01:33.181	6.796755574	80.805281783	2125.7	0.258			
T	2015-02-11 14:01:36.181	6.796724834	80.805265420	2125.6	0.261			
T	2015-02-11 14:01:39.181	6.796695700	80.805254621	2125.5	0.265			
T	2015-02-11 14:01:43.181	6.796664042	80.805251072	2125.5	0.268			
T	2015-02-11 14:01:47.181	6.796635035	80.805248032	2125.2	0.272			
T	2015-02-11 14:01:50.181	6.796608242	80.805239490	2124.9	0.275			
T	2015-02-11 14:01:53.181	6.796577603	80.805230209	2124.5	0.278			
T	2015-02-11 14:01:56.181	6.796545578	80.805223757	2124.1	0.282			
T	2015-02-11 14:01:59.181	6.796513231	80.805215924	2123.7	0.286			
T	2015-02-11 14:02:02.181	6.796484308	80.805206409	2123.4	0.289			
T	2015-02-11 14:02:05.181	6.796457047	80.805195373	2123.0	0.292			
T	2015-02-11 14:02:08.181	6.796430854	80.805182888	2122.6	0.296			
T	2015-02-11 14:02:11.181	6.796404046	80.805169136	2122.2	0.299			
T	2015-02-11 14:02:14.181	6.796377712	80.805155917	2121.9	0.302			
T	2015-02-11 14:02:18.181	6.796345482	80.805144659	2121.4	0.306			
T	2015-02-11 14:02:22.181	6.796316194	80.805137427	2121.0	0.310			
T	2015-02-11 14:02:25.181	6.796290402	80.805127972	2120.7	0.313			
T	2015-02-11 14:02:28.181	6.796261469	80.805115657	2120.2	0.316			
T	2015-02-11 14:03:03.181	6.796241977	80.805136835	2120.2	0.319			
T	2015-02-11 14:03:06.181	6.796220023	80.805161792	2120.2	0.323			
T	2015-02-11 14:03:09.181	6.796193517	80.805192482	2120.3	0.328			
T	2015-02-11 14:03:11.181	6.796176179	80.805213951	2120.3	0.331			
T	2015-02-11 14:03:14.181	6.796150417	80.805243503	2120.3	0.335			
T	2015-02-11 14:03:17.181	6.796124291	80.805271664	2120.4	0.339			
T	2015-02-11 14:03:20.181	6.796099207	80.805300359	2120.5	0.343			
T	2015-02-11 14:03:23.181	6.796071909	80.805327915	2120.5	0.348			
T	2015-02-11 14:03:26.181	6.796038957	80.805352786	2120.5	0.352			
T	2015-02-11 14:03:28.181	6.796013416	80.805369176	2120.5	0.356			
T	2015-02-11 14:03:30.181	6.795986749	80.805385675	2120.4	0.359			
T	2015-02-11 14:03:32.181	6.795962581	80.805403194	2120.4	0.363			
T	2015-02-11 14:03:34.181	6.795942593	80.805422089	2120.5	0.366			
T	2015-02-11 14:03:37.181	6.795916959	80.805452274	2120.7	0.370			
T	2015-02-11 14:03:40.181	6.795886495	80.805479345	2120.8	0.375			
T	2015-02-11 14:03:42.181	6.795864678	80.805495708	2120.8	0.378			
T	2015-02-11 14:03:45.181	6.795833227	80.805518820	2120.8	0.382			
T	2015-02-11 14:03:48.181	6.795803970	80.805542975	2121.8	0.386			
T	2015-02-11 14:03:51.181	6.795778904	80.805570807	2122.6	0.390			
T	2015-02-11 14:03:54.181	6.795753117	80.805601000	2123.6	0.395			
T	2015-02-11 14:03:56.181	6.795733226	80.805620583	2124.2	0.398			
T	2015-02-11 14:03:59.181	6.795705097	80.805646344	2125.2	0.402			
T	2015-02-11 14:04:02.181	6.795681873	80.805669084	2126.0	0.406			
T	2015-02-11 14:04:05.181	6.795660847	80.805696278	2126.8	0.410			
T	2015-02-11 14:04:08.181	6.795641305	80.805728432	2127.7	0.414			
T	2015-02-11 14:04:11.181	6.795620807	80.805763181	2128.6	0.418			
T	2015-02-11 14:04:13.181	6.795610563	80.805788816	2129.2	0.421			
T	2015-02-11 14:04:16.181	6.795601772	80.805827586	2129.9	0.426			
T	2015-02-11 14:04:18.181	6.795582396	80.805847548	2130.7	0.429			
T	2015-02-11 14:04:20.181	6.795550214	80.805863577	2131.6	0.433			
T	2015-02-11 14:04:22.181	6.795511789	80.805877721	2132.7	0.437			
T	2015-02-11 14:04:24.181	6.795477617	80.805893259	2133.6	0.442			
T	2015-02-11 14:04:26.181	6.795449917	80.805911690	2134.4	0.445			
T	2015-02-11 14:04:28.181	6.795431041	80.805932469	2135.1	0.448			
T	2015-02-11 14:04:31.181	6.795408321	80.805963208	2136.0	0.453			
T	2015-02-11 14:04:34.181	6.795389389	80.805989195	2136.8	0.456			
T	2015-02-11 14:04:37.181	6.795368970	80.806016366	2137.5	0.460			
T	2015-02-11 14:04:40.181	6.795351076	80.806039221	2138.2	0.463			
T	2015-02-11 14:04:45.181	6.795330869	80.806060362	2138.8	0.467			
T	2015-02-11 14:04:50.181	6.795300045	80.806073938	2139.6	0.470			
T	2015-02-11 14:04:53.181	6.795265810	80.806067391	2140.1	0.474			
T	2015-02-11 14:04:55.181	6.795236162	80.806052464	2140.5	0.478			
T	2015-02-11 14:04:57.181	6.795204221	80.806034327	2140.9	0.482			
T	2015-02-11 14:04:59.181	6.795171776	80.806020820	2141.3	0.486			
T	2015-02-11 14:05:01.181	6.795141320	80.806015636	2141.8	0.489			
T	2015-02-11 14:05:03.181	6.795113219	80.806018412	2142.4	0.493			
T	2015-02-11 14:05:06.181	6.795077312	80.806026579	2143.2	0.497			
T	2015-02-11 14:05:09.181	6.795048945	80.806032206	2143.8	0.500			
T	2015-02-11 14:05:13.181	6.795016959	80.806031652	2144.3	0.503			
T	2015-02-11 14:05:17.181	6.794983792	80.806021486	2144.7	0.507			
T	2015-02-11 14:05:20.181	6.794953956	80.806001714	2144.8	0.511			
T	2015-02-11 14:05:23.181	6.794923731	80.805980107	2144.8	0.515			
T	2015-02-11 14:05:27.181	6.794893989	80.805964783	2144.9	0.519			
T	2015-02-11 14:05:32.181	6.794865612	80.805967164	2145.1	0.522			
T	2015-02-11 14:05:36.181	6.794837309	80.805957556	2145.2	0.526			
T	2015-02-11 14:05:40.181	6.794804928	80.805947422	2145.4	0.529			
T	2015-02-11 14:05:43.181	6.794778079	80.805935538	2145.5	0.533			
T	2015-02-11 14:05:46.181	6.794752176	80.805920533	2145.5	0.536			
T	2015-02-11 14:05:49.181	6.794726916	80.805894233	2145.5	0.540			
T	2015-02-11 14:05:51.181	6.794715012	80.805867778	2145.3	0.543			
T	2015-02-11 14:05:53.181	6.794703404	80.805837507	2145.2	0.547			
T	2015-02-11 14:05:55.181	6.794692196	80.805806712	2144.8	0.551			
T	2015-02-11 14:05:57.181	6.794680372	80.805775521	2144.3	0.554			
T	2015-02-11 14:05:59.181	6.794667219	80.805749190	2143.9	0.558			
T	2015-02-11 14:06:02.181	6.794646351	80.805723435	2143.6	0.561			
T	2015-02-11 14:06:06.181	6.794611014	80.805714608	2143.7	0.565			
T	2015-02-11 14:06:10.181	6.794577855	80.805717675	2144.0	0.569			
T	2015-02-11 14:06:14.181	6.794547918	80.805710681	2144.1	0.573			
T	2015-02-11 14:06:17.181	6.794526049	80.805689804	2143.9	0.576			
T	2015-02-11 14:06:20.181	6.794508586	80.805660661	2143.6	0.580			
T	2015-02-11 14:06:23.181	6.794488186	80.805630666	2143.2	0.584			
T	2015-02-11 14:06:25.181	6.794465985	80.805611987	2143.0	0.587			
T	2015-02-11 14:06:27.181	6.794436004	80.805591029	2142.9	0.591			
T	2015-02-11 14:06:29.181	6.794407949	80.805566993	2142.7	0.595			
T	2015-02-11 14:06:31.181	6.794383058	80.805541038	2142.4	0.599			
T	2015-02-11 14:06:34.181	6.794362750	80.805508649	2142.0	0.603			
T	2015-02-11 14:06:38.181	6.794355051	80.805477424	2141.6	0.607			
T	2015-02-11 14:06:42.181	6.794352563	80.805442053	2141.0	0.611			
T	2015-02-11 14:06:47.181	6.794332602	80.805411085	2140.6	0.615			
T	2015-02-11 14:06:51.181	6.794296920	80.805382721	2140.4	0.620			
T	2015-02-11 14:06:55.181	6.794262385	80.805334377	2139.9	0.627			
T	2015-02-11 14:06:59.181	6.794228609	80.805281108	2139.2	0.634			
T	2015-02-11 14:07:02.181	6.794203703	80.805240854	2138.8	0.639			
T	2015-02-11 14:07:06.181	6.794204162	80.805200195	2138.1	0.643			
T	2015-02-11 14:07:11.181	6.794212500	80.805160722	2137.3	0.648			
T	2015-02-11 14:07:16.181	6.794180944	80.805134377	2137.1	0.653			
T	2015-02-11 14:07:19.181	6.794141148	80.805138357	2137.4	0.657			
T	2015-02-11 14:07:21.181	6.794111064	80.805148854	2137.7	0.661			
T	2015-02-11 14:07:24.181	6.794076779	80.805163786	2138.1	0.665			
T	2015-02-11 14:07:33.181	6.794049846	80.805151564	2138.0	0.668			
T	2015-02-11 14:07:37.181	6.794041148	80.805122938	2137.6	0.671			
T	2015-02-11 14:07:41.181	6.794018300	80.805098404	2137.3	0.675			
T	2015-02-11 14:07:44.181	6.793993431	80.805085538	2137.2	0.678			
T	2015-02-11 14:07:48.181	6.793957856	80.805073484	2137.2	0.682			
T	2015-02-11 14:07:52.181	6.793916930	80.805080051	2137.5	0.687			
T	2015-02-11 14:08:16.181	6.793844008	80.805200804	2139.6	0.703			
T	2015-02-11 14:08:23.181	6.793779124	80.805104905	2138.4	0.716			
T	2015-02-11 14:08:33.181	6.793688733	80.805111972	2138.9	0.726			
T	2015-02-11 14:08:37.181	6.793645690	80.805138509	2139.5	0.731			
T	2015-02-11 14:08:40.181	6.793612779	80.805148233	2139.8	0.735			
T	2015-02-11 14:08:44.181	6.793574907	80.805149787	2140.0	0.739			
T	2015-02-11 14:08:47.181	6.793541493	80.805137062	2139.9	0.743			
T	2015-02-11 14:08:50.181	6.793509403	80.805117640	2139.8	0.748			
T	2015-02-11 14:08:53.181	6.793480628	80.805099244	2139.7	0.751			
T	2015-02-11 14:08:57.181	6.793448207	80.805091827	2139.7	0.755			
T	2015-02-11 14:09:01.181	6.793418919	80.805116749	2140.2	0.759			
T	2015-02-11 14:09:03.181	6.793401930	80.805147097	2140.7	0.763			
T	2015-02-11 14:09:05.181	6.793384991	80.805181894	2141.2	0.768			
T	2015-02-11 14:09:07.181	6.793367262	80.805210167	2141.6	0.771			
T	2015-02-11 14:09:10.181	6.793335141	80.805231920	2142.1	0.776			
T	2015-02-11 14:09:13.181	6.793299402	80.805237392	2142.8	0.780			
T	2015-02-11 14:09:16.181	6.793264664	80.805241228	2143.5	0.784			
T	2015-02-11 14:09:19.181	6.793228882	80.805241888	2144.2	0.788			
T	2015-02-11 14:09:22.181	6.793190745	80.805248198	2145.0	0.792			
T	2015-02-11 14:09:25.181	6.793152842	80.805250127	2145.8	0.796			
T	2015-02-11 14:09:27.181	6.793125751	80.805245667	2146.2	0.799			
T	2015-02-11 14:09:29.181	6.793099499	80.805237644	2146.6	0.802			
T	2015-02-11 14:09:32.181	6.793063709	80.805227040	2147.1	0.806			
T	2015-02-11 14:09:35.181	6.793030541	80.805232295	2147.8	0.810			
T	2015-02-11 14:09:38.181	6.793004398	80.805261916	2148.8	0.815			
T	2015-02-11 14:09:40.181	6.792989105	80.805286329	2149.4	0.818			
T	2015-02-11 14:09:42.181	6.792976357	80.805313293	2150.0	0.821			
T	2015-02-11 14:09:44.181	6.792963649	80.805338945	2150.7	0.824			
T	2015-02-11 14:09:47.181	6.792948353	80.805367837	2151.4	0.828			
T	2015-02-11 14:09:51.181	6.792933894	80.805397027	2152.1	0.831			
T	2015-02-11 14:09:57.181	6.792919932	80.805424635	2152.8	0.835			
T	2015-02-11 14:10:01.181	6.792913154	80.805469575	2153.6	0.840			
T	2015-02-11 14:10:03.181	6.792912560	80.805512099	2154.3	0.845			
T	2015-02-11 14:10:05.181	6.792914409	80.805564187	2155.0	0.850			
T	2015-02-11 14:10:07.181	6.792917074	80.805623418	2155.8	0.857			
T	2015-02-11 14:10:08.181	6.792918626	80.805654894	2156.3	0.861			
T	2015-02-11 14:10:10.181	6.792924138	80.805712019	2157.0	0.867			
T	2015-02-11 14:10:14.181	6.792947317	80.805793451	2157.7	0.876			
T	2015-02-11 14:10:30.181	6.792857213	80.805816604	2160.0	0.887			
T	2015-02-11 14:10:32.181	6.792812317	80.805796309	2160.7	0.892			
T	2015-02-11 14:10:34.181	6.792768551	80.805778380	2161.3	0.897			
T	2015-02-11 14:10:36.181	6.792728193	80.805766758	2162.0	0.902			
T	2015-02-11 14:10:38.181	6.792694505	80.805761841	2162.7	0.906			
T	2015-02-11 14:10:41.181	6.792657506	80.805757929	2163.4	0.910			
T	2015-02-11 14:10:44.181	6.792629500	80.805747773	2163.8	0.913			
T	2015-02-11 14:10:47.181	6.792602980	80.805728243	2164.1	0.917			
T	2015-02-11 14:10:50.181	6.792579008	80.805707949	2164.2	0.921			
T	2015-02-11 14:10:53.181	6.792552804	80.805689983	2164.5	0.924			
T	2015-02-11 14:10:56.181	6.792523297	80.805671942	2164.8	0.928			
T	2015-02-11 14:10:59.181	6.792495129	80.805657705	2165.1	0.932			
T	2015-02-11 14:11:03.181	6.792464745	80.805642314	2164.8	0.935			
T	2015-02-11 14:11:06.181	6.792442600	80.805624607	2164.6	0.939			
T	2015-02-11 14:11:09.181	6.792422679	80.805604857	2164.3	0.942			
T	2015-02-11 14:11:12.181	6.792407432	80.805581291	2163.9	0.945			
T	2015-02-11 14:11:15.181	6.792394266	80.805557081	2163.5	0.948			
T	2015-02-11 14:11:18.181	6.792372263	80.805535942	2163.2	0.951			
T	2015-02-11 14:11:23.181	6.792320493	80.805502387	2162.8	0.958			
T	2015-02-11 14:11:54.181	6.792189434	80.805577329	2164.2	0.975			
T	2015-02-11 14:12:14.181	6.792042203	80.805431263	2162.3	0.998			
T	2015-02-11 14:12:30.181	6.791884359	80.805339902	2161.5	1.018			
T	2015-02-11 14:12:43.181	6.791804249	80.805345467	2161.8	1.027			
T	2015-02-11 14:12:46.181	6.791768713	80.805362681	2162.1	1.032			
T	2015-02-11 14:12:49.181	6.791728748	80.805369877	2162.3	1.036			
T	2015-02-11 14:12:52.181	6.791684866	80.805375607	2162.5	1.041			
T	2015-02-11 14:12:55.181	6.791647481	80.805403791	2162.6	1.046			
T	2015-02-11 14:12:58.181	6.791608705	80.805433370	2162.5	1.052			
T	2015-02-11 14:13:02.181	6.791559592	80.805431207	2161.9	1.057			
T	2015-02-11 14:13:07.181	6.791519320	80.805426966	2161.4	1.062			
T	2015-02-11 14:13:12.181	6.791478062	80.805415974	2160.8	1.067			
T	2015-02-11 14:13:14.181	6.791452397	80.805393654	2160.3	1.070			
T	2015-02-11 14:13:16.181	6.791422589	80.805360694	2159.6	1.075			
T	2015-02-11 14:13:18.181	6.791390203	80.805322764	2158.9	1.081			
T	2015-02-11 14:13:20.181	6.791360565	80.805287932	2158.2	1.086			
T	2015-02-11 14:13:22.181	6.791337935	80.805263559	2157.8	1.090			
T	2015-02-11 14:13:25.181	6.791312981	80.805241904	2157.3	1.093			
T	2015-02-11 14:14:40.181	6.791277666	80.805556362	2159.8	1.129			
T	2015-02-11 14:15:40.181	6.790744616	80.805695327	2155.5	1.190			
T	2015-02-11 14:15:50.181	6.790628495	80.805400814	2154.0	1.225			
T	2015-02-11 14:16:07.181	6.790425314	80.805326879	2154.0	1.249			
T	2015-02-11 14:16:11.181	6.790369335	80.805314724	2154.1	1.256			
T	2015-02-11 14:16:15.181	6.790340640	80.805320405	2154.2	1.259			
T	2015-02-11 14:16:21.181	6.790312423	80.805339262	2154.4	1.263			
T	2015-02-11 14:16:25.181	6.790291385	80.805365447	2154.7	1.267			
T	2015-02-11 14:16:28.181	6.790268696	80.805380923	2154.9	1.270			
T	2015-02-11 14:16:35.181	6.790194518	80.805387176	2155.2	1.278			
T	2015-02-11 14:16:44.181	6.790110438	80.805203043	2153.7	1.300			
T	2015-02-11 14:17:05.181	6.790000833	80.805247476	2154.4	1.314			
T	2015-02-11 14:17:14.181	6.789966690	80.805264574	2154.7	1.318			
T	2015-02-11 14:17:16.181	6.789935384	80.805279460	2154.9	1.322			
T	2015-02-11 14:17:18.181	6.789897575	80.805300472	2155.2	1.327			
T	2015-02-11 14:17:20.181	6.789859311	80.805325614	2155.6	1.332			
T	2015-02-11 14:17:22.181	6.789820849	80.805352642	2156.0	1.337			
T	2015-02-11 14:17:24.181	6.789783817	80.805377183	2156.4	1.342			
T	2015-02-11 14:17:26.181	6.789748863	80.805397378	2156.7	1.346			
T	2015-02-11 14:17:28.181	6.789712750	80.805413329	2157.0	1.351			
T	2015-02-11 14:17:30.181	6.789679179	80.805426498	2157.2	1.355			
T	2015-02-11 14:17:32.181	6.789650837	80.805439454	2157.5	1.358			
T	2015-02-11 14:17:35.181	6.789611772	80.805447687	2157.7	1.363			
T	2015-02-11 14:17:39.181	6.789560721	80.805431258	2157.7	1.369			
T	2015-02-11 14:17:44.181	6.789513760	80.805402037	2157.6	1.375			
T	2015-02-11 14:17:47.181	6.789496687	80.805380544	2157.5	1.378			
T	2015-02-11 14:17:50.181	6.789488207	80.805354337	2157.2	1.381			
T	2015-02-11 14:17:53.181	6.789480298	80.805325966	2157.0	1.384			
T	2015-02-11 14:17:56.181	6.789478025	80.805289948	2156.7	1.388			
T	2015-02-11 14:17:58.181	6.789472017	80.805262931	2156.4	1.391			
T	2015-02-11 14:18:00.181	6.789459812	80.805235706	2156.2	1.395			
T	2015-02-11 14:18:02.181	6.789440758	80.805209027	2156.0	1.398			
T	2015-02-11 14:18:04.181	6.789418081	80.805183547	2155.9	1.402			
T	2015-02-11 14:18:06.181	6.789394756	80.805162093	2155.7	1.406			
T	2015-02-11 14:18:08.181	6.789373265	80.805140958	2155.6	1.409			
T	2015-02-11 14:18:11.181	6.789362794	80.805107219	2155.3	1.413			
T	2015-02-11 14:18:14.181	6.789365160	80.805076790	2155.0	1.416			
T	2015-02-11 14:18:18.181	6.789359659	80.805047367	2154.8	1.420			
T	2015-02-11 14:18:22.181	6.789360492	80.805018002	2154.5	1.423			
T	2015-02-11 14:18:25.181	6.789356362	80.804990535	2154.2	1.426			
T	2015-02-11 14:18:29.181	6.789354583	80.804956312	2153.5	1.430			
T	2015-02-11 14:18:33.181	6.789364247	80.804925215	2153.0	1.433			
T	2015-02-11 14:18:36.181	6.789374583	80.804894121	2152.4	1.437			
T	2015-02-11 14:18:39.181	6.789381979	80.804865289	2151.8	1.440			
T	2015-02-11 14:18:43.181	6.789382034	80.804836114	2151.3	1.444			
T	2015-02-11 14:18:47.181	6.789367435	80.804802748	2150.8	1.448			
T	2015-02-11 14:18:50.181	6.789352444	80.804774171	2150.3	1.451			
T	2015-02-11 14:18:53.181	6.789331191	80.804743642	2149.8	1.455			
T	2015-02-11 14:18:56.181	6.789313475	80.804711995	2149.2	1.459			
T	2015-02-11 14:19:00.181	6.789312443	80.804680812	2148.7	1.463			
T	2015-02-11 14:19:05.181	6.789322232	80.804649241	2148.1	1.467			
T	2015-02-11 14:19:12.181	6.789312774	80.804622401	2147.6	1.470			
T	2015-02-11 14:19:16.181	6.789287879	80.804599418	2147.2	1.473			
T	2015-02-11 14:19:19.181	6.789273880	80.804568788	2146.7	1.477			
T	2015-02-11 14:19:21.181	6.789266776	80.804540741	2146.2	1.480			
T	2015-02-11 14:19:23.181	6.789260262	80.804510750	2145.6	1.484			
T	2015-02-11 14:19:25.181	6.789251815	80.804481201	2145.1	1.487			
T	2015-02-11 14:19:27.181	6.789238347	80.804454940	2144.6	1.490			
T	2015-02-11 14:19:29.181	6.789225858	80.804429357	2144.1	1.494			
T	2015-02-11 14:19:31.181	6.789216324	80.804403288	2143.6	1.497			
T	2015-02-11 14:19:34.181	6.789218211	80.804363057	2142.8	1.501			
T	2015-02-11 14:19:37.181	6.789226754	80.804325414	2142.1	1.505			
T	2015-02-11 14:19:40.181	6.789226647	80.804287254	2141.4	1.510			
T	2015-02-11 14:19:42.181	6.789219796	80.804258542	2140.9	1.513			
T	2015-02-11 14:19:44.181	6.789207539	80.804229363	2140.3	1.517			
T	2015-02-11 14:19:46.181	6.789195053	80.804202695	2139.8	1.520			
T	2015-02-11 14:19:49.181	6.789181331	80.804166612	2139.0	1.524			
T	2015-02-11 14:19:52.181	6.789173046	80.804135808	2139.0	1.528			
T	2015-02-11 14:19:55.181	6.789172950	80.804107294	2139.0	1.531			
T	2015-02-11 14:19:59.181	6.789178609	80.804075607	2139.0	1.534			
T	2015-02-11 14:20:03.181	6.789182376	80.804043794	2139.0	1.538			
T	2015-02-11 14:20:07.181	6.789170941	80.804015705	2139.0	1.541			
T	2015-02-11 14:20:10.181	6.789155249	80.803991830	2138.6	1.544			
T	2015-02-11 14:20:13.181	6.789137622	80.803962274	2137.9	1.548			
T	2015-02-11 14:20:16.181	6.789119357	80.803930027	2137.1	1.552			
T	2015-02-11 14:20:19.181	6.789101580	80.803903237	2136.4	1.556			
T	2015-02-11 14:20:23.181	6.789079481	80.803881885	2135.6	1.559			
T	2015-02-11 14:20:28.181	6.789063241	80.803852560	2134.9	1.563			
T	2015-02-11 14:20:32.181	6.789059523	80.803819442	2134.8	1.567			
T	2015-02-11 14:20:43.181	6.789035502	80.803749183	2133.9	1.575			
T	2015-02-11 14:20:52.181	6.789004636	80.803676834	2132.7	1.584			
T	2015-02-11 14:20:54.181	6.788994125	80.803649116	2132.3	1.587			
T	2015-02-11 14:20:56.181	6.788983160	80.803616631	2131.9	1.591			
T	2015-02-11 14:20:58.181	6.788972749	80.803584603	2131.5	1.595			
T	2015-02-11 14:21:00.181	6.788965052	80.803554299	2131.2	1.598			
T	2015-02-11 14:21:02.181	6.788962740	80.803525304	2131.1	1.601			
T	2015-02-11 14:21:05.181	6.788961984	80.803489927	2131.1	1.605			
T	2015-02-11 14:22:14.181	6.788949372	80.803464830	2130.6	1.608			
T	2015-02-11 14:22:16.181	6.788940045	80.803437464	2130.3	1.612			
T	2015-02-11 14:22:18.181	6.788931450	80.803399441	2129.9	1.616			
T	2015-02-11 14:22:20.181	6.788924153	80.803358478	2129.7	1.621			
T	2015-02-11 14:22:22.181	6.788916294	80.803319720	2129.5	1.625			
T	2015-02-11 14:22:24.181	6.788906504	80.803289692	2129.5	1.628			
T	2015-02-11 14:22:26.181	6.788893845	80.803263087	2129.3	1.632			
T	2015-02-11 14:22:28.181	6.788881439	80.803235018	2129.2	1.635			
T	2015-02-11 14:22:30.181	6.788870495	80.803205271	2129.2	1.639			
T	2015-02-11 14:22:32.181	6.788860507	80.803174108	2129.2	1.642			
T	2015-02-11 14:22:34.181	6.788849848	80.803141922	2129.3	1.646			
T	2015-02-11 14:22:36.181	6.788836833	80.803108695	2129.3	1.650			
T	2015-02-11 14:22:38.181	6.788825700	80.803073954	2129.4	1.654			
T	2015-02-11 14:22:40.181	6.788818831	80.803040282	2129.6	1.658			
T	2015-02-11 14:22:42.181	6.788817375	80.803012276	2130.0	1.661			
T	2015-02-11 14:22:46.181	6.788818542	80.802984551	2130.4	1.664			
T	2015-02-11 14:22:55.181	6.788841191	80.803001587	2130.8	1.667			
T	2015-02-11 14:23:01.181	6.788841351	80.802970482	2131.2	1.671			
